shot,club,block,n_snapshots,n_frames,window,n_fft,trackman_launch_deg,trackman_ball_ms,radar_height_m,tilt_deg,median_all_cross_asym_db,median_all_cross_excess_fraction,median_all_double_asym_db,median_all_double_excess_fraction,median_all_shoulder_asym_db,median_all_peak_shift_cm,median_early_cross_asym_db,median_early_cross_excess_fraction,median_early_double_asym_db,median_early_double_excess_fraction,median_early_shoulder_asym_db,median_early_peak_shift_cm,median_late_cross_asym_db,median_late_cross_excess_fraction,median_late_double_asym_db,median_late_double_excess_fraction,median_late_shoulder_asym_db,median_late_peak_shift_cm,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
117,SandWedge,A,20,5,rectangular,1024,30.729999999999986,33.79616797947195,0.1524,10.404948650719305,-1.0713023945181344,-0.04901778833930433,-1.675772813305007,-0.02077638107409917,-0.7528602289392585,-0.2245015059521016,0.09544050827316643,0.003475603483581212,-2.5173567297767376,-0.033123524981625393,-0.8946118411932258,-0.0931079340993346,-2.1014365726025,-0.07612887513384838,-0.9624818218544675,-0.013034738741819134,-1.1888721533099629,-0.23818215072931026,3.524188126309047,7.048376252618094,26.69652477231528,0.5106154543428811
118,SandWedge,A,28,7,rectangular,1024,33.168000000000006,32.544458054306325,0.1524,10.404948650719305,-5.633493479742052,-0.763836169670834,-2.6078641763732,-0.08581234613337983,-4.973633067352158,-2.078226737361377,-4.234476879327063,-0.47395848686774755,-3.003922699597651,-0.08633742350938628,-5.268627653427796,-1.8317066612575317,-6.580926118794887,-0.7558149772709277,-3.456320428657949,-0.10914304725454757,-4.360135813703465,-2.1996116619049264,3.9849769800591184,7.969953960118237,30.26995334610673,0.4620312690066585
119,SandWedge,A,24,6,rectangular,1024,26.353999999999992,33.125609090990366,0.1524,10.404948650719305,1.127841482707049,0.09242568217615683,-0.22291697273987948,-0.00426487901379026,0.4360071661145236,0.2128801848806039,-0.2496748923190858,-0.02264914167899051,-0.15431721713120283,-0.00685754369626246,-0.5968289802083573,0.06213970824316406,1.3618769457838633,0.12943220684969794,-0.06309783783638909,-0.0008856835867730338,0.22894126069105558,0.26903028085248915,3.1897268056889527,6.3794536113779055,24.126409774219685,0.5608317966675292
120,SandWedge,A,28,7,rectangular,1024,27.744999999999997,31.113932425545606,0.1524,10.404948650719305,-0.9217080291084698,-0.06764356608475577,-1.6327904945681677,-0.03448324723334846,-0.6203387917972839,-0.06582399574234787,-1.817126605592705,-0.0969479952744354,-1.5685145403538074,-0.030902992225685336,-1.0533959075878174,-0.2886685472818562,-0.6597042248729591,-0.044795413938489986,-0.9543074089685377,-0.021709317107888107,-0.32269150949210224,-0.03228206894352881,3.4623416439668486,6.924683287933697,26.22544818412126,0.526106820898689
121,SandWedge,A,24,6,rectangular,1024,24.805000000000007,30.890412796051745,0.1524,10.404948650719305,0.0473459545623296,0.009941388508285786,-1.443996186006356,-0.021110407344090525,-0.46369581474752297,0.009808504529368323,1.0548723543721477,0.08452612365332357,-2.0284980391321468,-0.02756514406779144,0.43021300589275097,0.20908088010351822,-1.7959730222073849,-0.17095054004222415,-2.1048912662047523,-0.04238404229474628,-1.234574815072853,-0.5329442435885068,2.9119847378435315,5.823969475687063,21.99614029432109,0.6010643022550819
122,SandWedge,A,24,6,rectangular,1024,31.036999999999985,31.069228499646837,0.1524,10.404948650719305,0.48572392336905623,0.03476722686437819,-1.8389601145692012,-0.0337614783096703,0.24879611183345066,0.13853314626928737,0.42937987121711363,0.04257407304487129,-2.1225706820676438,-0.03706888214633543,-0.6120420120578915,0.2280084150116657,0.7912349016214868,0.04365208879696669,0.06686656987635131,0.0007600775160449042,0.9167936116521596,0.2280084150116657,3.4249328883737884,6.849865776747577,25.929636526856708,0.5202917978149689
123,SandWedge,A,29,8,rectangular,1024,29.30099999999999,36.567811385195846,0.1524,10.404948650719305,-0.5370614718198374,-0.023350104709845117,-1.772152251585108,-0.036176262866485925,-1.5043125361831609,-0.10499953550278107,-2.6086925169073583,-0.16185197058610784,-2.278856808737509,-0.049694930643224076,-2.3603049370930265,-0.4196934809792552,-0.08175756394074987,-0.003705557366920179,-2.083985511063809,-0.03671440396306084,-0.8410363191016346,-0.0814761441619627,3.7012055625709195,7.402411125141839,28.071527168099777,0.4972382779092419
124,SandWedge,A,24,6,rectangular,1024,28.975,37.64070560676638,0.1524,10.404948650719305,-4.674050253462077,-0.28342670785076685,-2.3591708318695623,-0.045701239544277406,-2.905985196137151,-0.5742326095152794,-4.364785460700672,-0.22678738161385142,-1.606239201867819,-0.024937372607817088,-2.537159483088657,-0.5441656341310941,-3.977711034387827,-0.3044021238705825,-3.829106073727476,-0.06981705000874486,-3.1476549568681946,-0.5422679335045699,3.497486384293025,6.99497276858605,26.495186275163086,0.5184960128241207
130,9Iron (relabeled),B,13,4,rectangular,1024,22.888999999999974,45.73211619444419,0.5715,6.6,-0.570544845223606,-0.015699495570845698,-0.18651731946930958,-0.0041808323771748675,0.9811691628335473,0.6718466941162182,-2.1583852312025336,-0.0460080289991007,1.0615777045649113,0.032117224726337296,0.898736506626313,0.08590919411621822,-0.8550092507896672,-0.048522692603174544,0.2834966564670243,0.011831218522496125,0.9296262306927996,0.21859186287174204,6.678854341727836,13.357708683455671,13.102698597322604,1.6546091220894474
131,9Iron (relabeled),B,19,6,rectangular,1024,20.895000000000007,49.263726340447214,0.5715,6.6,0.8654522635426433,0.020390965983630934,-2.0811557819798145,-0.05684577047049184,2.8192931987770518,1.3370332220676628,0.8595404165940805,0.027197826119524742,-1.88727731569051,-0.033802215573568765,2.040734869529119,0.9146296305196144,1.424280345391049,0.02695576996597635,-3.6291258361132783,-0.07163693715545176,3.2440199665888425,1.5005671305196144,8.644109543751878,17.288219087503755,17.11365102046774,1.6682298671661466
132,9Iron (relabeled),B,22,7,rectangular,1024,18.08299999999998,41.440539308162045,0.5715,6.6,-0.7458311424421378,-0.03136235507627301,-0.30337570614609294,-0.026584857262949065,0.07967126791016836,0.14454124037672766,-1.4549037203409987,-0.17343207625661444,-0.8574725870167224,-0.04353644461552408,0.058479668358362186,-0.42874373396488696,-1.8264431737889244,-0.08261072692874741,-0.6730642320854607,-0.03158166976432039,0.2232256236390681,0.14454124037672766,7.918854097573447,15.837708195146893,15.689083949343956,1.7824523861683286
133,9Iron,B,14,6,rectangular,1024,21.477999999999987,47.47556930449632,0.5715,6.6,-1.5961581462258958,-0.11398510682353266,0.2483130775828297,0.0038878991242161246,-0.32414975523506967,-0.20889415342335016,-1.6500363771446043,-0.11411699394967326,-0.6106301534963154,-0.028758115203278013,-0.8683648472759211,-0.5018629034233502,-1.98088415377056,-0.11497509097648646,0.910727681980952,0.022133129326475896,0.3302958441431464,-0.2705198861358282,6.369203180156779,12.738406360313558,12.494969327204814,1.6879281203481342
134,9Iron,B,16,5,rectangular,1024,15.599999999999998,48.32494389657299,0.5715,6.6,-1.4558459515670266,-0.08511508621101531,-1.4173514159314458,-0.04888318651878206,-1.5057763894071534,-0.8949721311439118,-2.0717576750764435,-0.08772823863606974,-1.6035414257511889,-0.032030371067233214,-1.7521350206971902,-1.068204597227762,-0.2939984821311631,-0.022778360796033327,-2.6241144950415674,-0.06605338050024287,-1.9846049342347727,-1.385189690682026,4.592198265479819,9.184396530959638,8.993174268791424,1.8432049410935831
137,9Iron,B,29,8,rectangular,1024,18.307,50.06839700662512,0.5715,6.6,-1.2205783715969787,-0.046019990649756044,-2.932681882443134,-0.05913018079930096,-3.316816273257703,-1.5300174134682987,-0.21835523822807887,-0.005801577250890604,-2.610254295789647,-0.07805047941242634,-2.9973217786796216,-1.6518156690273456,-1.702801515055653,-0.07771456615419475,-3.193362526291193,-0.13217361518518655,-3.5751111698051226,-1.6518156690273456,7.374838450903987,14.749676901807973,14.57263870236687,1.767360709517417
142,9Iron,C,13,5,rectangular,1024,15.446,45.553300490849104,0.2667,3.8,-2.436801987346263,-0.3524691721686636,-2.990966241772929,-0.2637456770715717,-5.3142650216132905,-4.463856331440086,-2.20536399547618,-0.646453812318213,-1.2968603053709402,-0.1250352283991423,-5.08292388672336,-4.906716090234308,-3.791793953826377,-0.456523231531042,-4.685627282286001,-0.3497994069443464,-5.560398014852671,-3.7348410902343088,3.4853184822120076,6.970636964424015,14.973932039641639,1.2687066380845444
144,9Iron,C,24,7,rectangular,1024,21.873,47.20734574910368,0.2667,3.8,-5.165602843674429,-0.6156056770029329,-0.5897503198223117,-0.02028772991252569,-3.792895677936335,-1.870510126327024,-5.842007812920892,-0.5734605239136294,-0.04854597999899046,-0.0029736856747149395,-3.613069843918313,-1.9938051135599544,-4.289228484505041,-0.5207639227546069,0.4211649187116122,0.016358510246943948,-3.526744286591741,-1.9514114652445014,3.885020585328469,7.770041170656938,16.683835684357405,1.1084568950445928
145,9Iron,C,22,6,rectangular,1024,21.694999999999986,48.727279229661946,0.2667,3.8,-4.792213649311169,-0.44761595315616554,-1.7189046788582436,-0.053948779166548694,-3.9417611763087987,-1.4403277027191352,-5.749353303367812,-0.49618852110063505,-2.332406481595896,-0.09634810995505266,-3.6185806101504427,-1.7573446901024303,-4.037492725647292,-0.36689315640901377,-1.3019367256741154,-0.008355243744493989,-3.7869036226160158,-1.6369978156501819,3.658020269171658,7.316040538343316,15.697404809792106,1.1358249626659433
146,9Iron,C,28,7,rectangular,1024,6.429999999999999,41.88757856714977,0.2667,3.8,1.4819852850154098,0.2728904054571007,2.76887160784825,0.2359521839524057,1.644839455373301,0.5059742922978505,1.8485266134730338,0.3339890304191291,2.6255050779931057,0.2543875194342825,1.6267043857244199,0.5716231503729963,1.4825032232210185,0.2795504311519539,3.0817904351192427,0.24809089914177784,2.304431415109629,0.5059742922978505,1.3950984566546865,2.790196913309373,5.9732465797321,1.87777919289151
147,9Iron,C,17,6,rectangular,1024,23.108,48.012016415281586,0.2667,3.8,-8.902848802268968,-1.570752791813174,-5.236018593216432,-0.866802238551079,-6.524336592308493,-3.8790690009966156,-7.806166478607785,-2.377169656275877,-3.607833746928017,-0.4709594322907188,-6.224188201976676,-3.8790690009966156,-6.8445098084345375,-1.2740456731461696,-5.014440359473347,-0.8674066422105979,-5.94596746164512,-4.224897201234768,3.675342541465998,7.350685082931996,15.767970285182447,1.1186288371207325
149,9Iron,C,18,5,rectangular,1024,23.08599999999999,50.560140191511614,0.2667,3.8,-4.307449458906128,-0.5536226248496153,-0.1958277204690564,-0.009760874941766057,-3.7225501616342944,-2.2876781514137523,-4.016652108675407,-0.41226632947711084,0.38038460358250364,0.020611800700736024,-3.560001982183129,-2.2876781514137523,-5.084629195428997,-0.5910714910622151,-0.7890606371565815,-0.03385283372063039,-4.182609759368099,-2.1976717724857764,3.9106447558295954,7.821289511659191,16.789854936272548,1.091494468289352
151,9Iron,C,24,7,rectangular,1024,19.529000000000003,46.0450436757356,0.2667,3.8,-4.716492246365554,-0.7578452553815951,-4.054285516587909,-0.20216197400176836,-4.354371315700805,-1.939750335047341,-4.646062162184824,-0.6741569245463548,-3.767306630729179,-0.21142926845986698,-3.789812302140615,-1.8893734039801047,-5.652891663855952,-0.9333875519155201,-4.638622210640448,-0.225856225080153,-4.327104923989277,-1.7869334157343986,3.47170393579157,6.94340787158314,14.897427233347493,1.1866665438037967
152,7Iron,C,19,6,rectangular,1024,16.805000000000007,52.30359330156374,0.2667,3.8,7.526154504510496,1.73020800556541,3.439873725659017,0.2550368749133178,5.256976719801757,2.6054441197280065,7.1700073776534134,1.3438076573433313,2.4650981751081567,0.1945262375081639,4.468838893350667,2.210378026534432,8.287874729364777,1.7784665794202867,4.486232069402876,0.3278924362589002,6.436199033928631,2.7293301567103967,3.022956024745782,6.045912049491564,12.961818811490733,1.2849602809781473
167,7Iron,C,12,5,rectangular,1024,17.914999999999985,56.863393743238525,0.2667,3.8,-0.6588136340392141,-0.12133938164481287,-1.9766583107719569,-0.1532041505159393,-1.6310090456310928,-3.034088857481149,-2.067040415071827,-0.3679744874825184,-1.8393154569212138,-0.2446734483253078,-2.736313789279455,-1.1874722467584475,1.3417442550513952,0.22724566907093618,-0.47341290232459454,-0.06151560991745725,-0.389660145168194,-0.3037336895796605,2.569004615712356,5.138009231424712,10.996377724942512,1.3221471042626183
168,7Iron,C,17,5,rectangular,1024,20.05000000000001,54.89642100369254,0.2667,3.8,-4.914538602370815,-0.3943848372889906,-0.16619069919355076,-0.00693887703705931,-3.288706814184814,-0.9590548118475151,-5.452258800276758,-0.43167040524320793,-0.46656264258150437,-0.015191742877339445,-2.1408066847846507,-0.8945107294591192,-4.100726488261859,-0.41007557738508166,-1.5074325042430747,-0.044773915311302835,-2.722462971505644,-0.9590548118475151,3.3896732745783753,6.779346549156751,14.539049123883048,1.1883389973763958
