shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
121,SandWedge,A,four4,hann,peak,none,ops,first,4.7,12,3,20.271161815357953,24.805000000000007,-4.533838184642054,-1.4158927739308467,-1.3362725874057124,0.07962018652513425,0.3182388737391827,0.13212070062014059,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
122,SandWedge,A,four4,hann,peak,none,ops,first,4.7,12,3,24.782313342731793,31.036999999999985,-6.254686657268191,-1.6695840718949742,-1.4534258822883368,0.21615818960663735,0.38279582420694214,0.11832313852034665,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
123,SandWedge,A,four4,hann,peak,none,ops,first,4.7,14,4,22.425302325067396,29.30099999999999,-6.875697674932596,-1.6108945617313466,-1.3717895597930025,0.23910500193834405,0.30155200886958317,0.12542332863423422,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
124,SandWedge,A,four4,hann,peak,none,ops,first,4.7,12,3,22.07845334340568,28.975,-6.896546656594321,-1.5274362277771008,-1.3780291109305087,0.14940711684659203,0.4329844740006096,0.1312812285924737,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
130,9Iron (relabeled),B,four4,hann,peak,none,ops,first,4.7,6,2,28.719544243583627,22.888999999999974,5.8305442435836525,-0.8246235188346798,-0.800912289714248,0.023711229120431776,0.5061514395797043,0.18209958521202563,45.73211619444419,46.20615528850821,0.5715,6.6
131,9Iron (relabeled),B,four4,hann,peak,none,ops,first,4.7,9,3,5.7521961504019945,20.895000000000007,-15.142803849598012,-0.580559603087663,-0.5211605872250284,0.05939901586263452,0.9061370577449583,0.6344799267282034,49.263726340447214,47.40927947969549,0.5715,6.6
132,9Iron (relabeled),B,four4,hann,peak,none,ops,first,4.7,11,4,17.196440131796656,18.08299999999998,-0.8865598682033244,-0.6988362243143221,-0.6979944793569957,0.0008417449573264735,0.8597871440697196,0.4030221317448615,41.440539308162045,41.26240080570217,0.5715,6.6
133,9Iron,B,four4,hann,peak,none,ops,first,4.7,7,2,6.237641998969899,21.477999999999987,-15.240358001030089,-0.7014544249647077,-0.6333920835649656,0.0680623413997421,1.8294725909886975,0.5114294050652155,47.47556930449632,47.012995679586254,0.5715,6.6
134,9Iron,B,four4,hann,peak,none,ops,first,4.7,8,2,45.0,15.599999999999998,29.400000000000002,-0.365704904030712,-0.2822662184704517,0.0834386855602603,0.2742888360578201,0.24491566858470448,48.32494389657299,41.964153774828745,0.5715,6.6
137,9Iron,B,four4,hann,peak,none,ops,first,4.7,14,4,15.962952539192937,18.307,-2.3440474608070616,-0.7563037770816956,-0.7448792418796886,0.011424535202007036,0.5242467391650214,0.3709511880082974,50.06839700662512,46.118199438797674,0.5715,6.6
142,9Iron,C,four4,hann,peak,none,ops,first,4.7,6,2,-5.0,15.446,-20.445999999999998,-0.6031365231400112,-0.4314676902196664,0.1716688329203448,1.0360890868171635,1.0463650822973418,45.553300490849104,40.81541755378828,0.2667,3.8
144,9Iron,C,four4,hann,peak,none,ops,first,4.7,12,3,14.536222267498076,21.873,-7.336777732501925,-0.9834804436449133,-0.9480069093101955,0.03547353433471778,0.3492361773820226,0.25330639261385873,47.20734574910368,44.14002359194853,0.2667,3.8
145,9Iron,C,four4,hann,peak,none,ops,first,4.7,11,3,15.84058787115305,21.694999999999986,-5.854412128846937,-0.7938908523807465,-0.7790372698451103,0.014853582535636178,0.31567128560090174,0.28857070377090777,48.727279229661946,46.43059895072574,0.2667,3.8
146,9Iron,C,four4,hann,peak,none,ops,first,4.7,14,4,-1.8380771394498285,6.429999999999999,-8.268077139449828,-1.080467760542939,-1.0448754256511794,0.0355923348917595,1.002807391827003,0.9988203649387086,41.88757856714977,41.17516113785682,0.2667,3.8
147,9Iron,C,four4,hann,peak,none,ops,first,4.7,8,2,10.21553735800826,23.108,-12.89246264199174,-0.6522833798298858,-0.6171624403463754,0.03512093948351047,0.7728214541810703,0.6246015629303832,48.012016415281586,43.677943081386545,0.2667,3.8
149,9Iron,C,four4,hann,peak,none,ops,first,4.7,9,3,20.512860947222627,23.08599999999999,-2.573139052777364,-0.9947081148651025,-0.9875758860979577,0.00713222876714481,0.5584496175388447,0.24776629251628157,50.560140191511614,48.528103736906644,0.2667,3.8
151,9Iron,C,four4,hann,peak,none,ops,first,4.7,12,3,14.864110036392415,19.529000000000003,-4.664889963607589,-0.8823941561447392,-0.8651396690664056,0.017254487078333547,0.45823924906380753,0.4508935275585737,46.0450436757356,42.896186746426594,0.2667,3.8
152,7Iron,C,four4,hann,peak,none,ops,first,4.7,9,3,16.905018111052065,16.805000000000007,0.1000181110520586,-0.836743179231263,-0.836754730735338,-1.1551504075058006e-05,0.2840035858754502,0.1998314052662636,52.30359330156374,51.3390514463998,0.2667,3.8
167,7Iron,C,four4,hann,peak,none,ops,first,4.7,6,2,11.351731923466502,17.914999999999985,-6.5632680765334825,-0.5918384147294267,-0.5855709048289268,0.006267509900499846,0.7265896712769553,0.8113714250320374,56.863393743238525,54.37043330304314,0.2667,3.8
168,7Iron,C,four4,hann,peak,none,ops,first,4.7,8,2,15.335053533321995,20.05000000000001,-4.7149464666780165,-0.8181162895785007,-0.8108506727430507,0.007265616835450017,0.6206748650556267,0.6118048659851956,54.89642100369254,51.629201616096076,0.2667,3.8
