shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
63,9Iron,A,two8_path_tdm_neg,truth,16,4,-3.4639410051110198,11.487999999999987,39.92060582760378,39.69922948327173,-14.951941005111006,-1.3293406488299735,-1.063636416387347,0.2657042324426264,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,four3,truth,16,4,15.919092580892249,11.487999999999987,39.92060582760378,39.69922948327173,4.431092580892262,-1.1318856347656299,-1.1012452383527118,0.030640396412918047,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,four3_path_tdm,truth,16,4,-2.5730265429921038,11.487999999999987,39.92060582760378,39.69922948327173,-14.06102654299209,-1.1748707799125224,-1.1063833157097593,0.06848746420276308,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,four3_path_tdm_neg,truth,16,4,15.754127235012911,11.487999999999987,39.92060582760378,39.69922948327173,4.266127235012924,-1.1241145153159269,-1.0964450544665034,0.027669460849423455,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,four4_path_tdm,truth,16,4,15.620384929678034,11.487999999999987,39.92060582760378,39.69922948327173,4.132384929678047,-1.4120901621312862,-1.386054587093402,0.02603557503788423,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,four4_path_tdm_neg,truth,16,4,15.620384929678094,11.487999999999987,39.92060582760378,39.69922948327173,4.132384929678107,-1.4120901621312885,-1.3860545870934025,0.026035575037886005,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,tx_later4,truth,16,4,18.16739080631587,11.487999999999987,39.92060582760378,39.69922948327173,6.679390806315881,-1.7225048976388908,-1.6515748341190692,0.07093006351982156,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,tx_earlier4,truth,16,4,12.87023170088216,11.487999999999987,39.92060582760378,39.69922948327173,1.3822317008821727,-1.1589600306958145,-1.1565696259851008,0.0023904047107137227,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
64,9Iron,A,two8,truth,22,7,17.941753496732986,20.468999999999983,49.263726340447214,47.26284337702736,-2.5272465032669977,-1.4648334066049986,-1.3182639918811472,0.14656941472385143,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,two8_path_tdm,truth,22,7,17.919705962571538,20.468999999999983,49.263726340447214,47.26284337702736,-2.549294037428446,-1.4692688769456217,-1.3248704611773063,0.14439841576831536,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,two8_path_tdm_neg,truth,22,7,17.928933159010192,20.468999999999983,49.263726340447214,47.26284337702736,-2.540066840989791,-1.4604739592405767,-1.3116094608539608,0.14886449838661586,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3,truth,22,7,18.92416387224709,20.468999999999983,49.263726340447214,47.26284337702736,-1.5448361277528946,-1.6320004529531278,-1.6118026610752534,0.020197791877874405,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3_path_tdm,truth,22,7,18.956336614408187,20.468999999999983,49.263726340447214,47.26284337702736,-1.5126633855917966,-1.6467677422579163,-1.6269795281056283,0.01978821415228804,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3_path_tdm_neg,truth,22,7,18.89189345366023,20.468999999999983,49.263726340447214,47.26284337702736,-1.5771065463397527,-1.6174401127108442,-1.5967843153267622,0.020655797384081964,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
