shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
83,7Iron,A,four3,hann,peak,none,ops,all,4.7,20,5,13.535019480621239,18.87599999999999,-5.340980519378752,-1.0112021203074621,-0.9734476305206403,0.03775448978682183,0.22138081062483694,0.19882269709920014,50.06839700662512,48.107925317263614,0.1524,10.404948650719305
83,7Iron,A,four4,hann,peak,none,ops,all,4.7,20,5,13.87253283353581,18.87599999999999,-5.00346716646418,-1.173336800658773,-1.1380893328131596,0.03524746784561339,0.3227867009313236,0.16090136275265227,50.06839700662512,48.107925317263614,0.1524,10.404948650719305
84,7Iron,A,direct1,hann,peak,none,ops,all,4.7,12,3,12.407352870760931,16.949999999999992,-4.542647129239061,-1.044552720666009,-0.9620234441371363,0.08252927652887276,nan,nan,54.53878959650236,52.80983073560512,0.1524,10.404948650719305
84,7Iron,A,two2,hann,peak,none,ops,all,4.7,12,3,12.367789945647143,16.949999999999992,-4.582210054352849,-1.1212242430202732,-1.0463985163865892,0.07482572663368403,nan,0.18378233576867584,54.53878959650236,52.80983073560512,0.1524,10.404948650719305
84,7Iron,A,four3,hann,peak,none,ops,all,4.7,12,3,15.733473529831848,16.949999999999992,-1.2165264701681444,-1.1764894334420262,-1.1738901892390061,0.0025992442030200458,0.2550675011594988,0.16513341600478962,54.53878959650236,52.80983073560512,0.1524,10.404948650719305
84,7Iron,A,four4,hann,peak,none,ops,all,4.7,12,3,15.700403309962434,16.949999999999992,-1.2495966900375581,-1.2421219388517455,-1.2413127324483695,0.000809206403376006,0.30275697598178886,0.11578276414294353,54.53878959650236,52.80983073560512,0.1524,10.404948650719305
86,5Iron,A,direct1,hann,peak,none,ops,all,4.7,20,5,12.604538576397847,14.677,-2.072461423602153,-0.8614090502941025,-0.8502845961398938,0.011124454154208707,nan,nan,50.023693080726346,47.53024373748418,0.1524,10.404948650719305
86,5Iron,A,two2,hann,peak,none,ops,all,4.7,20,5,10.914610878322417,14.677,-3.7623891216775824,-0.981181423917741,-0.9358979902954099,0.045283433622331115,nan,0.26454127344086203,50.023693080726346,47.53024373748418,0.1524,10.404948650719305
86,5Iron,A,four3,hann,peak,none,ops,all,4.7,20,5,13.327812905785365,14.677,-1.349187094214635,-1.1292308824677468,-1.1272164758512844,0.0020144066164624608,0.3718759270207528,0.25299767834309944,50.023693080726346,47.53024373748418,0.1524,10.404948650719305
86,5Iron,A,four4,hann,peak,none,ops,all,4.7,20,5,9.140300588689486,14.677,-5.536699411310513,-1.3496108083708171,-1.3098944941180082,0.03971631425280897,0.576623783755725,0.26346698595843515,50.023693080726346,47.53024373748418,0.1524,10.404948650719305
87,5Iron,A,direct1,hann,peak,none,ops,all,4.7,20,6,13.324254399379125,15.406999999999991,-2.082745600620866,-0.9676274343300802,-0.9428295501665468,0.024797884163533457,nan,nan,52.84004041234901,51.122749823040635,0.1524,10.404948650719305
87,5Iron,A,two2,hann,peak,none,ops,all,4.7,20,6,12.490383969317207,15.406999999999991,-2.9166160306827837,-1.033981467947754,-1.0035796847982656,0.03040178314948827,nan,0.1895098805837488,52.84004041234901,51.122749823040635,0.1524,10.404948650719305
87,5Iron,A,four3,hann,peak,none,ops,all,4.7,20,6,14.69157527845921,15.406999999999991,-0.7154247215407814,-1.154417546432778,-1.1532445008180556,0.0011730456147223123,0.25957859045396614,0.15692186497056726,52.84004041234901,51.122749823040635,0.1524,10.404948650719305
87,5Iron,A,four4,hann,peak,none,ops,all,4.7,20,6,12.055919662684682,15.406999999999991,-3.3510803373153095,-1.3328857351082284,-1.3169605745594928,0.015925160548735606,0.35084417386709654,0.1731713120068821,52.84004041234901,51.122749823040635,0.1524,10.404948650719305
88,5Iron,A,direct1,hann,peak,none,ops,all,4.7,24,6,-5.0,0.5110000000000001,-5.511,-0.9633367654375523,-0.7917059198343623,0.17163084560318997,nan,nan,44.07807093618961,43.00582860650462,0.1524,10.404948650719305
88,5Iron,A,two2,hann,peak,none,ops,all,4.7,24,6,-3.6923661984881506,0.5110000000000001,-4.203366198488151,-1.081488561961693,-1.0630284942624668,0.018460067699226146,nan,0.6461574528616362,44.07807093618961,43.00582860650462,0.1524,10.404948650719305
88,5Iron,A,four3,hann,peak,none,ops,all,4.7,24,6,-5.0,0.5110000000000001,-5.511,-1.1238975947643475,-1.101624700820957,0.022272893943390493,0.9637710818475465,0.850130620970085,44.07807093618961,43.00582860650462,0.1524,10.404948650719305
88,5Iron,A,four4,hann,peak,none,ops,all,4.7,24,6,-5.0,0.5110000000000001,-5.511,-1.176304280921695,-1.152569102753657,0.02373517816803794,1.0001321510727812,0.9759941264708891,44.07807093618961,43.00582860650462,0.1524,10.404948650719305
90,5Iron,A,direct1,hann,peak,none,ops,all,4.7,17,5,5.086718249805758,12.959999999999992,-7.873281750194234,-0.8326264886464255,-0.6806337619891061,0.15199272665731944,nan,nan,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,two2,hann,peak,none,ops,all,4.7,17,5,7.744234545323653,12.959999999999992,-5.215765454676339,-0.9220766304047856,-0.8536621301371927,0.06841450026759288,nan,0.3201151765674301,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,four3,hann,peak,none,ops,all,4.7,17,5,10.746892284338772,12.959999999999992,-2.21310771566122,-0.9507535157356205,-0.9474717522730082,0.0032817634626123304,0.4308572667178777,0.21299517384950595,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,four4,hann,peak,none,ops,all,4.7,17,5,9.642681852783182,12.959999999999992,-3.3173181472168096,-1.097743184588701,-1.0922839337690857,0.00545925081961518,0.5808636085463145,0.3329694717445093,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
91,5Iron,A,direct1,hann,peak,none,ops,all,4.7,22,6,6.699557401835326,9.892999999999994,-3.1934425981646672,-0.7254643832056363,-0.7016998574656615,0.023764525739974784,nan,nan,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,two2,hann,peak,none,ops,all,4.7,22,6,8.469489199773372,9.892999999999994,-1.4235108002266212,-0.8017330614448701,-0.7971267778493485,0.004606283595521621,nan,0.3127615418773743,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four3,hann,peak,none,ops,all,4.7,22,6,9.509473888786093,9.892999999999994,-0.3835261112139001,-0.8353840014939987,-0.8352885940724702,9.540742152847059e-05,0.3893556807263942,0.3536436600397782,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four4,hann,peak,none,ops,all,4.7,22,6,8.410971423720781,9.892999999999994,-1.4820285762792125,-1.0097387955626718,-1.0080993735728667,0.0016394219898050455,0.4874180058118392,0.3984834565489421,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
92,5Iron,A,direct1,hann,peak,none,ops,all,4.7,19,5,3.9723981698566124,10.917999999999983,-6.945601830143371,-1.1301684984081146,-0.9368920208061076,0.19327647760200706,nan,nan,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,two2,hann,peak,none,ops,all,4.7,19,5,6.398092349535441,10.917999999999983,-4.519907650464543,-1.2095743799147791,-1.1481377720224535,0.061436607892325634,nan,0.15489249979651706,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four3,hann,peak,none,ops,all,4.7,19,5,4.835949303818552,10.917999999999983,-6.082050696181431,-1.2500638341148398,-1.2160028322038587,0.03406100191098105,0.435991053534769,0.41747530124998766,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four4,hann,peak,none,ops,all,4.7,19,5,4.859045463547887,10.917999999999983,-6.058954536452096,-1.3962109996732832,-1.3674312268445141,0.02877977282876909,0.5407853588802142,0.506569647824216,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
93,5Iron,A,direct1,hann,peak,none,ops,all,4.7,20,5,-4.579073823774598,1.5239999999999743,-6.103073823774572,-1.7747533654710785,-1.3588376240625166,0.4159157414085619,nan,nan,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,two2,hann,peak,none,ops,all,4.7,20,5,-4.1908802140266825,1.5239999999999743,-5.714880214026657,-1.9720674625594203,-1.8952178408924822,0.0768496216669381,nan,0.6929842838285464,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
