variant,shot,club,block,n_components,components,launch_angle_deg,trackman_launch_deg,trackman_ball_mph,ops_ball_mph,raw_error_deg,block_a_offset_deg,fixed_error_deg,corrected_launch_angle_deg
channel_two,88,5Iron,A,2,channel:two8+channel:four4_path_tdm,5.95713441886173,0.5110000000000001,98.6,87.4,5.44613441886173,-2.743591257158982,8.189725676020712,8.700725676020712
channel_two,90,5Iron,A,2,channel:two8+channel:four4_path_tdm,10.545839368488316,12.959999999999992,120.9,118.3,-2.4141606315116757,-2.743591257158982,0.3294306256473063,13.289430625647299
channel_two,91,5Iron,A,2,channel:two8+channel:four4_path_tdm,10.071834581489751,9.892999999999994,105.6,103.0,0.17883458148975784,-2.743591257158982,2.92242583864874,12.815425838648734
channel_two,92,5Iron,A,2,channel:two8+channel:four4_path_tdm,3.508573151330266,10.917999999999983,107.6,105.2,-7.4094268486697175,-2.743591257158982,-4.665835591510735,6.252164408489248
channel_two,93,5Iron,A,2,channel:two8+channel:four4_path_tdm,1.8129540123210766,1.5239999999999743,87.0,89.2,0.2889540123211023,-2.743591257158982,3.0325452694800843,4.556545269480059
channel_two,94,5Iron,A,2,channel:two8+channel:four4_path_tdm,10.920333818726204,13.115999999999982,129.6,126.6,-2.1956661812737774,-2.743591257158982,0.5479250758852046,13.663925075885187
channel_two,95,5Iron,A,2,channel:two8+channel:four4_path_tdm,11.655933666658282,14.271999999999982,114.6,111.7,-2.616066333341701,-2.743591257158982,0.1275249238172811,14.399524923817264
channel_two,96,5Iron,A,2,channel:two8+channel:four4_path_tdm,9.302582878986994,14.196999999999997,129.6,126.4,-4.894417121013003,-2.743591257158982,-2.150825863854021,12.046174136145977
channel_two,97,5Iron,A,2,channel:two8+channel:four4_path_tdm,10.017887562488891,14.368000000000002,127.40000000000002,124.3,-4.350112437511111,-2.743591257158982,-1.606521180352129,12.761478819647873
channel_two,98,5Iron,A,2,channel:two8+channel:four4_path_tdm,12.452181736492136,14.74200000000001,132.1,128.7,-2.2898182635078737,-2.743591257158982,0.45377299365110835,15.195772993651119
channel_two,99,5Iron,A,2,channel:two8+channel:four4_path_tdm,13.07238805024986,14.71499999999999,130.8,127.5,-1.6426119497501297,-2.743591257158982,1.1009793074088523,15.815979307408842
channel_two,101,5Iron,A,2,channel:two8+channel:four4_path_tdm,12.633865658304124,14.392000000000003,127.7,124.5,-1.7581343416958788,-2.743591257158982,0.9854569154631032,15.377456915463107
channel_two,103,Driver,A,2,channel:two8+channel:four4_path_tdm,9.85909223506294,10.004000000000007,148.1,145.2,-0.14490776493706647,-2.743591257158982,2.5986834922219155,12.602683492221923
channel_two,104,Driver,A,2,channel:two8+channel:four4_path_tdm,12.484087850179115,17.990000000000002,137.7,134.2,-5.505912149820887,-2.743591257158982,-2.7623208926619047,15.227679107338098
channel_two,105,Driver,A,2,channel:two8+channel:four4_path_tdm,-5.0,5.857999999999973,143.9,139.9,-10.857999999999972,-2.743591257158982,-8.11440874284099,-2.256408742841018
channel_two,112,Driver,A,2,channel:two8+channel:four4_path_tdm,12.272969200923747,10.008999999999974,153.4,150.6,2.263969200923773,-2.743591257158982,5.0075604580827555,15.01656045808273
channel_two,113,Driver,A,2,channel:two8+channel:four4_path_tdm,9.451225935143597,13.960999999999997,146.6,143.4,-4.5097740648563995,-2.743591257158982,-1.7661828076974175,12.19481719230258
channel_two,114,Driver,A,2,channel:two8+channel:four4_path_tdm,13.174789305330943,14.620999999999993,153.8,150.2,-1.44621069466905,-2.743591257158982,1.297380562489932,15.918380562489926
channel_two,115,SandWedge,A,2,channel:two8+channel:four4_path_tdm,27.900536599231476,31.661999999999985,70.1,66.4,-3.761463400768509,-2.743591257158982,-1.017872143609527,30.644127856390458
channel_two,116,SandWedge,A,2,channel:two8+channel:four4_path_tdm,26.388252968469935,29.217000000000002,66.5,69.4,-2.8287470315300673,-2.743591257158982,-0.08515577437108535,29.131844225628917
channel_two,117,SandWedge,A,2,channel:two8+channel:four4_path_tdm,25.66155075118408,30.729999999999986,75.6,73.9,-5.068449248815906,-2.743591257158982,-2.324857991656924,28.405142008343063
channel_two,118,SandWedge,A,2,channel:two8+channel:four4_path_tdm,29.7967668733414,33.168000000000006,72.8,70.2,-3.3712331266586055,-2.743591257158982,-0.6276418694996235,32.54035813050038
channel_two,119,SandWedge,A,2,channel:two8+channel:four4_path_tdm,23.07946128107671,26.353999999999992,74.1,71.9,-3.2745387189232815,-2.743591257158982,-0.5309474617642995,25.823052538235693
channel_two,120,SandWedge,A,2,channel:two8+channel:four4_path_tdm,23.658795129915802,27.744999999999997,69.6,67.4,-4.086204870084195,-2.743591257158982,-1.3426136129252133,26.402386387074785
channel_two,121,SandWedge,A,2,channel:two8+channel:four4_path_tdm,21.426806330306036,24.805000000000007,69.1,66.2,-3.378193669693971,-2.743591257158982,-0.634602412534989,24.17039758746502
channel_two,122,SandWedge,A,2,channel:two8+channel:four4_path_tdm,26.998324584805324,31.036999999999985,69.5,65.9,-4.0386754151946604,-2.743591257158982,-1.2950841580356784,29.741915841964307
channel_two,123,SandWedge,A,2,channel:two8+channel:four4_path_tdm,25.70052425363869,29.30099999999999,81.8,77.9,-3.600475746361301,-2.743591257158982,-0.8568844892023191,28.444115510797673
channel_two,124,SandWedge,A,2,channel:two8+channel:four4_path_tdm,24.657960406094283,28.975,84.19999999999999,80.3,-4.317039593905719,-2.743591257158982,-1.5734483367467367,27.401551663253265
channel_two,130,9Iron (relabeled),B,2,channel:two8+channel:four4_path_tdm,21.56641815015171,22.888999999999974,102.29999999999998,96.7,-1.322581849848266,-2.743591257158982,1.421009407310716,24.31000940731069
channel_two,131,9Iron (relabeled),B,2,channel:two8+channel:four4_path_tdm,18.717336953786628,20.895000000000007,110.2,104.9,-2.177663046213379,-2.743591257158982,0.5659282109456032,21.46092821094561
channel_two,132,9Iron (relabeled),B,2,channel:two8+channel:four4_path_tdm,18.079752621835375,18.08299999999998,92.70000000000002,88.3,-0.003247378164605408,-2.743591257158982,2.7403438789943766,20.823343878994358
channel_two,133,9Iron,B,2,channel:two8+channel:four4_path_tdm,19.989580783841266,21.477999999999987,106.2,100.9,-1.4884192161587215,-2.743591257158982,1.2551720410002605,22.73317204100025
channel_two,134,9Iron,B,2,channel:two8+channel:four4_path_tdm,13.3759805721607,15.599999999999998,108.1,103.5,-2.2240194278392984,-2.743591257158982,0.5195718293196836,16.119571829319682
channel_two,137,9Iron,B,2,channel:two8+channel:four4_path_tdm,17.28033864081373,18.307,112.0,106.9,-1.0266613591862672,-2.743591257158982,1.7169298979727148,20.023929897972714
channel_two,142,9Iron,C,2,channel:two8+channel:four4_path_tdm,16.244763192370822,15.446,101.9,98.5,0.7987631923708225,-2.743591257158982,3.5423544495298045,18.988354449529805
channel_two,144,9Iron,C,2,channel:two8+channel:four4_path_tdm,18.829330797561028,21.873,105.6,101.4,-3.0436692024389735,-2.743591257158982,-0.30007794527999154,21.57292205472001
channel_two,145,9Iron,C,2,channel:two8+channel:four4_path_tdm,18.583532607015425,21.694999999999986,109.0,104.8,-3.1114673929845615,-2.743591257158982,-0.36787613582557954,21.327123864174407
channel_two,146,9Iron,C,2,channel:two8+channel:four4_path_tdm,6.276182197971556,6.429999999999999,93.7,92.1,-0.15381780202844286,-2.743591257158982,2.589773455130539,9.019773455130538
channel_two,147,9Iron,C,2,channel:two8+channel:four4_path_tdm,21.82524907981491,23.108,107.39999999999999,102.9,-1.2827509201850908,-2.743591257158982,1.4608403369738912,24.568840336973892
channel_two,149,9Iron,C,2,channel:two8+channel:four4_path_tdm,23.485444915581443,23.08599999999999,113.1,108.3,0.39944491558145145,-2.743591257158982,3.1430361727404335,26.229036172740425
channel_two,151,9Iron,C,2,channel:two8+channel:four4_path_tdm,14.833533671092667,19.529000000000003,103.0,99.0,-4.695466328907337,-2.743591257158982,-1.9518750717483546,17.57712492825165
channel_two,152,7Iron,C,2,channel:two8+channel:four4_path_tdm,14.247310586210384,16.805000000000007,117.0,113.1,-2.557689413789623,-2.743591257158982,0.1859018433693591,16.990901843369365
channel_two,167,7Iron,C,2,channel:two8+channel:four4_path_tdm,17.530617945083414,17.914999999999985,127.19999999999999,123.0,-0.3843820549165713,-2.743591257158982,2.3592092022424107,20.274209202242396
channel_two,168,7Iron,C,2,channel:two8+channel:four4_path_tdm,15.710815055322799,20.05000000000001,122.8,118.5,-4.339184944677212,-2.743591257158982,-1.5955936875182304,18.45440631248178
fast_late_three,62,9Iron,A,3,fast:direct1+fast:two2+fast:four4,15.810132595023404,16.77799999999999,99.7,96.9,-0.9678674049765874,-2.9022206788919394,1.934353273915352,18.712353273915344
fast_late_three,63,9Iron,A,3,fast:direct1+fast:two2+fast:four4,5.880027045378086,11.487999999999987,89.30000000000001,87.6,-5.607972954621901,-2.9022206788919394,-2.7057522757299615,8.782247724270025
fast_late_three,64,9Iron,A,3,fast:direct1+fast:two2+fast:four4,16.90323301795098,20.468999999999983,110.2,106.7,-3.565766982049002,-2.9022206788919394,-0.6635463031570628,19.80545369684292
fast_late_three,65,9Iron,A,3,fast:direct1+fast:two2+fast:four4,16.066307284930122,17.449000000000005,111.3,108.0,-1.382692715069883,-2.9022206788919394,1.5195279638220565,18.968527963822062
fast_late_three,66,9Iron,A,3,fast:direct1+fast:two2+fast:four4,17.242322335951602,21.533999999999995,111.9,108.5,-4.291677664048393,-2.9022206788919394,-1.3894569851564538,20.144543014843542
fast_late_three,67,9Iron,A,3,fast:direct1+fast:two2+fast:four4,19.328358897915553,21.057999999999993,107.9,104.5,-1.7296411020844396,-2.9022206788919394,1.1725795768074998,22.230579576807493
fast_late_three,68,9Iron,A,3,fast:direct1+fast:two2+fast:four4,-1.4476602086621362,5.689999999999997,107.9,106.6,-7.137660208662133,-2.9022206788919394,-4.2354395297701934,1.4545604702298032
fast_late_three,69,9Iron,A,3,fast:direct1+fast:two2+fast:four4,19.55262484120237,21.013999999999996,116.8,113.2,-1.461375158797626,-2.9022206788919394,1.4408455200943133,22.45484552009431
fast_late_three,70,9Iron,A,3,fast:direct1+fast:two2+fast:four4,19.736339766050907,22.12999999999998,109.0,105.3,-2.393660233949074,-2.9022206788919394,0.5085604449428653,22.638560444942847
fast_late_three,71,9Iron,A,3,fast:direct1+fast:two2+fast:four4,19.574137201801708,21.279999999999987,110.60000000000001,107.1,-1.7058627981982788,-2.9022206788919394,1.1963578806936606,22.476357880693648
fast_late_three,72,7Iron,A,3,fast:direct1+fast:two2+fast:four4,3.849666937169667,1.6789999999999963,76.5,77.1,2.1706669371696705,-2.9022206788919394,5.07288761606161,6.751887616061606
fast_late_three,73,7Iron,A,3,fast:direct1+fast:two2+fast:four4,16.458076212622718,18.677999999999987,112.9,109.8,-2.219923787377269,-2.9022206788919394,0.6822968915146705,19.360296891514658
fast_late_three,74,7Iron,A,3,fast:direct1+fast:two2+fast:four4,15.932347468751294,16.30699999999998,120.60000000000001,117.2,-0.374652531248687,-2.9022206788919394,2.5275681476432523,18.834568147643232
fast_late_three,75,7Iron,A,3,fast:direct1+fast:two2+fast:four4,15.554617438297027,17.240999999999993,117.8,114.4,-1.686382561702965,-2.9022206788919394,1.2158381171889743,18.456838117188965
fast_late_three,76,7Iron,A,3,fast:direct1+fast:two2+fast:four4,9.449393166611992,12.092000000000013,103.99999999999999,101.8,-2.6426068333880206,-2.9022206788919394,0.25961384550391875,12.351613845503932
fast_late_three,77,7Iron,A,3,fast:direct1+fast:two2+fast:four4,11.79094243624255,13.927999999999987,103.9,101.4,-2.137057563757436,-2.9022206788919394,0.7651631151345035,14.69316311513449
fast_late_three,78,7Iron,A,3,fast:direct1+fast:two2+fast:four4,-3.571867158919966,6.121999999999985,69.3,71.0,-9.69386715891995,-2.9022206788919394,-6.79164648002801,-0.6696464800280268
fast_late_three,79,7Iron,A,3,fast:direct1+fast:two2+fast:four4,11.12472045432238,15.657999999999998,111.3,108.2,-4.533279545677617,-2.9022206788919394,-1.6310588667856778,14.02694113321432
fast_late_three,80,7Iron,A,3,fast:direct1+fast:two2+fast:four4,13.234425613615562,14.687999999999988,106.1,103.4,-1.4535743863844264,-2.9022206788919394,1.448646292507513,16.1366462925075
fast_late_three,81,7Iron,A,3,fast:direct1+fast:two2+fast:four4,6.05610334461512,9.146999999999982,109.0,106.5,-3.0908966553848627,-2.9022206788919394,-0.18867597649292334,8.958324023507059
fast_late_three,82,7Iron,A,3,fast:direct1+fast:two2+fast:four4,13.501111137135135,17.27599999999998,108.6,105.6,-3.7748888628648434,-2.9022206788919394,-0.872668183972904,16.403331816027073
fast_late_three,83,7Iron,A,3,fast:direct1+fast:two2+fast:four4,15.74808414035706,18.87599999999999,112.0,108.5,-3.127915859642931,-2.9022206788919394,-0.2256951807509915,18.650304819248998
fast_late_three,84,7Iron,A,3,fast:direct1+fast:two2+fast:four4,13.922014262988805,16.949999999999992,122.0,118.6,-3.0279857370111873,-2.9022206788919394,-0.12576505811924799,16.824234941880743
fast_late_three,86,5Iron,A,3,fast:direct1+fast:two2+fast:four4,11.091217305993988,14.677,111.9,109.3,-3.585782694006012,-2.9022206788919394,-0.6835620151140724,13.993437984885928
fast_late_three,87,5Iron,A,3,fast:direct1+fast:two2+fast:four4,13.095107245734683,15.406999999999991,118.2,115.2,-2.3118927542653083,-2.9022206788919394,0.5903279246266311,15.997327924626623
fast_late_three,88,5Iron,A,3,fast:direct1+fast:two2+fast:four4,-4.011640134312814,0.5110000000000001,98.6,87.4,-4.522640134312814,-2.9022206788919394,-1.6204194554208748,-1.1094194554208747
fast_late_three,90,5Iron,A,3,fast:direct1+fast:two2+fast:four4,9.015023270768843,12.959999999999992,120.9,118.3,-3.944976729231149,-2.9022206788919394,-1.0427560503392095,11.917243949660783
fast_late_three,91,5Iron,A,3,fast:direct1+fast:two2+fast:four4,8.460590740972272,9.892999999999994,105.6,103.0,-1.4324092590277218,-2.9022206788919394,1.4698114198642176,11.362811419864212
fast_late_three,92,5Iron,A,3,fast:direct1+fast:two2+fast:four4,7.0298956377170185,10.917999999999983,107.6,105.2,-3.8881043622829647,-2.9022206788919394,-0.9858836833910254,9.932116316608958
fast_late_three,93,5Iron,A,3,fast:direct1+fast:two2+fast:four4,-3.7179157797299474,1.5239999999999743,87.0,89.2,-5.241915779729922,-2.9022206788919394,-2.3396951008379827,-0.815695100838008
fast_late_three,94,5Iron,A,3,fast:direct1+fast:two2+fast:four4,8.869435751072741,13.115999999999982,129.6,126.6,-4.246564248927241,-2.9022206788919394,-1.3443435700353015,11.77165642996468
fast_late_three,95,5Iron,A,3,fast:direct1+fast:two2+fast:four4,13.929632824834158,14.271999999999982,114.6,111.7,-0.3423671751658244,-2.9022206788919394,2.559853503726115,16.831853503726098
fast_late_three,96,5Iron,A,3,fast:direct1+fast:two2+fast:four4,11.135315916008906,14.196999999999997,129.6,126.4,-3.061684083991091,-2.9022206788919394,-0.1594634050991517,14.037536594900846
fast_late_three,97,5Iron,A,3,fast:direct1+fast:two2+fast:four4,9.536109128901924,14.368000000000002,127.40000000000002,124.3,-4.831890871098079,-2.9022206788919394,-1.9296701922061392,12.438329807793863
fast_late_three,98,5Iron,A,3,fast:direct1+fast:two2+fast:four4,11.489483929007534,14.74200000000001,132.1,128.7,-3.252516070992476,-2.9022206788919394,-0.3502953921005365,14.391704607899474
fast_late_three,99,5Iron,A,3,fast:direct1+fast:two2+fast:four4,11.106804651849986,14.71499999999999,130.8,127.5,-3.6081953481500033,-2.9022206788919394,-0.705974669258064,14.009025330741926
fast_late_three,101,5Iron,A,3,fast:direct1+fast:two2+fast:four4,12.792028710473375,14.392000000000003,127.7,124.5,-1.5999712895266285,-2.9022206788919394,1.3022493893653109,15.694249389365314
fast_late_three,103,Driver,A,3,fast:direct1+fast:two2+fast:four4,8.686854232866992,10.004000000000007,148.1,145.2,-1.317145767133015,-2.9022206788919394,1.5850749117589245,11.589074911758932
fast_late_three,104,Driver,A,3,fast:direct1+fast:two2+fast:four4,14.82642333262706,17.990000000000002,137.7,134.2,-3.1635766673729417,-2.9022206788919394,-0.2613559884810024,17.728644011519
fast_late_three,105,Driver,A,3,fast:direct1+fast:two2+fast:four4,4.172961516371921,5.857999999999973,143.9,139.9,-1.6850384836280519,-2.9022206788919394,1.2171821952638875,7.07518219526386
fast_late_three,112,Driver,A,3,fast:direct1+fast:two2+fast:four4,9.151818447299773,10.008999999999974,153.4,150.6,-0.8571815527002009,-2.9022206788919394,2.0450391261917384,12.054039126191713
fast_late_three,113,Driver,A,3,fast:direct1+fast:two2+fast:four4,11.679588501691141,13.960999999999997,146.6,143.4,-2.281411498308856,-2.9022206788919394,0.6208091805830835,14.58180918058308
fast_late_three,114,Driver,A,3,fast:direct1+fast:two2+fast:four4,13.107928228832497,14.620999999999993,153.8,150.2,-1.5130717711674961,-2.9022206788919394,1.3891489077244432,16.010148907724435
fast_late_three,115,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,29.125306097735166,31.661999999999985,70.1,66.4,-2.536693902264819,-2.9022206788919394,0.3655267766271204,32.027526776627106
fast_late_three,116,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,28.49864419559599,29.217000000000002,66.5,69.4,-0.7183558044040126,-2.9022206788919394,2.1838648744879268,31.40086487448793
fast_late_three,117,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,25.709072636103823,30.729999999999986,75.6,73.9,-5.020927363896163,-2.9022206788919394,-2.118706685004224,28.611293314995763
fast_late_three,118,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,28.836206724726125,33.168000000000006,72.8,70.2,-4.331793275273881,-2.9022206788919394,-1.429572596381942,31.738427403618065
fast_late_three,119,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,24.427270906067918,26.353999999999992,74.1,71.9,-1.9267290939320745,-2.9022206788919394,0.9754915849598649,27.329491584959857
fast_late_three,120,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,24.095129139207014,27.744999999999997,69.6,67.4,-3.6498708607929835,-2.9022206788919394,-0.7476501819010442,26.997349818098954
fast_late_three,121,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,21.927945246932527,24.805000000000007,69.1,66.2,-2.8770547530674797,-2.9022206788919394,0.025165925824459645,24.830165925824467
fast_late_three,122,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,27.95986238166962,31.036999999999985,69.5,65.9,-3.077137618330365,-2.9022206788919394,-0.1749169394384258,30.86208306056156
fast_late_three,123,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,26.39541883184147,29.30099999999999,81.8,77.9,-2.9055811681585197,-2.9022206788919394,-0.003360489266580391,29.29763951073341
fast_late_three,124,SandWedge,A,3,fast:direct1+fast:two2+fast:four4,24.726326168513168,28.975,84.19999999999999,80.3,-4.248673831486833,-2.9022206788919394,-1.346453152594894,27.628546847405108
fast_late_three,130,9Iron (relabeled),B,3,fast:direct1+fast:two2+fast:four4,21.448182948683865,22.888999999999974,102.29999999999998,96.7,-1.4408170513161096,-2.9022206788919394,1.4614036275758298,24.350403627575805
