shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
64,9Iron,A,tx_earlier4,radar,22,7,16.50543233038838,20.468999999999983,49.263726340447214,47.26284337702736,-3.963567669611603,-1.5151467251467177,-1.4772853448900183,0.037861380256699384,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
65,9Iron,A,two8,radar,25,7,14.78270690106337,17.449000000000005,49.75546952533371,47.4667803687637,-2.6662930989366345,-1.3825435360433664,-1.2914233575662224,0.09112017847714404,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,two8_path_tdm,radar,25,7,14.672231492790806,17.449000000000005,49.75546952533371,47.4667803687637,-2.7767685072091997,-1.382473656745783,-1.289040978299058,0.09343267844672498,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,two8_path_tdm_neg,radar,25,7,14.94891594401464,17.449000000000005,49.75546952533371,47.4667803687637,-2.500084055985365,-1.3835291777019343,-1.2937858553549424,0.0897433223469919,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3,radar,25,7,14.269318203671013,17.449000000000005,49.75546952533371,47.4667803687637,-3.1796817963289925,-1.4720163966416329,-1.4216325294493948,0.050383867192238085,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3_path_tdm,radar,25,7,14.32653592190836,17.449000000000005,49.75546952533371,47.4667803687637,-3.122464078091646,-1.4738908695116062,-1.4260606390080655,0.04783023050354074,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3_path_tdm_neg,radar,25,7,14.210155584714384,17.449000000000005,49.75546952533371,47.4667803687637,-3.2388444152856213,-1.470702669454624,-1.4176026354873683,0.0531000339672556,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four4_path_tdm,radar,25,7,13.492775284907003,17.449000000000005,49.75546952533371,47.4667803687637,-3.9562247150930023,-1.7951445187742994,-1.7347373288847212,0.06040718988957816,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four4_path_tdm_neg,radar,25,7,13.492775284906347,17.449000000000005,49.75546952533371,47.4667803687637,-3.956224715093658,-1.7951445187742998,-1.7347373288847197,0.06040718988958016,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,tx_later4,radar,25,7,9.452994731145193,17.449000000000005,49.75546952533371,47.4667803687637,-7.996005268854812,-1.8090994699566265,-1.735107281373957,0.07399218858266954,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,tx_earlier4,radar,25,7,14.55699195660729,17.449000000000005,49.75546952533371,47.4667803687637,-2.8920080433927158,-1.7386198025219244,-1.7037228964789393,0.03489690604298512,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
