shot,club,block,model,velocity_source,speed_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
67,9Iron,A,two8_path_tdm,radar,ops,22,6,17.466893151762495,21.057999999999993,48.23553604477545,45.86818820896334,-3.591106848237498,-1.401890066250887,-1.2905464248440348,0.11134364140685227,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,two8_path_tdm_neg,radar,ops,22,6,17.441513867748167,21.057999999999993,48.23553604477545,45.86818820896334,-3.6164861322518256,-1.4152429352495253,-1.3013561550980288,0.11388678015149645,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3,radar,ops,22,6,17.093847197138487,21.057999999999993,48.23553604477545,45.86818820896334,-3.9641528028615056,-1.8473057433757998,-1.6831513975551873,0.1641543458206125,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3_path_tdm,radar,ops,22,6,17.129209804404425,21.057999999999993,48.23553604477545,45.86818820896334,-3.9287901955955675,-1.846674569274004,-1.6913601882680835,0.15531438100592054,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3_path_tdm_neg,radar,ops,22,6,17.07389341071921,21.057999999999993,48.23553604477545,45.86818820896334,-3.984106589280781,-1.849179243262852,-1.6797685331334424,0.16941071012940956,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four4_path_tdm,radar,ops,22,6,19.033818060257467,21.057999999999993,48.23553604477545,45.86818820896334,-2.024181939742526,-1.8831687826401204,-1.854876995782546,0.028291786857574497,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four4_path_tdm_neg,radar,ops,22,6,19.033818060257452,21.057999999999993,48.23553604477545,45.86818820896334,-2.0241819397425402,-1.88316878264012,-1.8548769957825453,0.02829178685757472,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,tx_later4,radar,ops,22,6,18.312766226349595,21.057999999999993,48.23553604477545,45.86818820896334,-2.745233773650398,-2.0238366338471887,-1.953804883096586,0.07003175075060275,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,tx_earlier4,radar,ops,22,6,12.418074745504567,21.057999999999993,48.23553604477545,45.86818820896334,-8.639925254495425,-1.751149232483663,-1.6686036250095533,0.08254560747410977,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
68,9Iron,A,two8,radar,ops,20,5,-1.314251827340173,5.689999999999997,48.23553604477545,47.56644566975043,-7.00425182734017,-1.7625765970907825,-1.6635513894537746,0.09902520763700795,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,two8_path_tdm,radar,ops,20,5,-2.029233288380451,5.689999999999997,48.23553604477545,47.56644566975043,-7.7192332883804475,-1.8313262887495294,-1.663104107839569,0.16822218090996044,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,two8_path_tdm_neg,radar,ops,20,5,-1.8271840188385675,5.689999999999997,48.23553604477545,47.56644566975043,-7.517184018838565,-1.841743255388609,-1.6636867724251556,0.17805648296345344,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3,radar,ops,20,5,-1.4830311286441085,5.689999999999997,48.23553604477545,47.56644566975043,-7.173031128644105,-1.37392271060772,-1.3147992664166384,0.05912344419108173,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3_path_tdm,radar,ops,20,5,-2.0168777179278843,5.689999999999997,48.23553604477545,47.56644566975043,-7.706877717927881,-1.4720986024825407,-1.3135138754497118,0.1585847270328289,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3_path_tdm_neg,radar,ops,20,5,-1.83019581337192,5.689999999999997,48.23553604477545,47.56644566975043,-7.520195813371917,-1.441167939178974,-1.3159875536685084,0.12518038551046562,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four4_path_tdm,radar,ops,20,5,8.549528848280541,5.689999999999997,48.23553604477545,47.56644566975043,2.8595288482805445,-1.8827934726012643,-1.8743554906645479,0.00843798193671641,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four4_path_tdm_neg,radar,ops,20,5,8.549528848280541,5.689999999999997,48.23553604477545,47.56644566975043,2.8595288482805445,-1.8827934726012647,-1.8743554906645485,0.008437981936716188,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,tx_later4,radar,ops,20,5,8.760052948670605,5.689999999999997,48.23553604477545,47.56644566975043,3.0700529486706083,-1.9370041054094949,-1.905177764271734,0.03182634113776084,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,tx_earlier4,radar,ops,20,5,13.815510128409532,5.689999999999997,48.23553604477545,47.56644566975043,8.125510128409534,-1.9716576569338344,-1.9205416027975866,0.05111605413624787,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
69,9Iron,A,two8,radar,ops,19,7,19.115095224628952,21.013999999999996,52.21418544976619,50.25057192151659,-1.8989047753710437,-1.5400152031324417,-1.429555853098504,0.1104593500339377,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,two8_path_tdm,radar,ops,19,7,19.124888780786552,21.013999999999996,52.21418544976619,50.25057192151659,-1.8891112192134436,-1.5428407683839354,-1.4325887846911205,0.11025198369281486,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,two8_path_tdm_neg,radar,ops,19,7,19.111698639397986,21.013999999999996,52.21418544976619,50.25057192151659,-1.90230136060201,-1.5379421842198315,-1.4268828510049016,0.11105933321492989,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3,radar,ops,19,7,17.62949373177107,21.013999999999996,52.21418544976619,50.25057192151659,-3.3845062682289253,-1.7982363691008096,-1.6472881877047036,0.150948181396106,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3_path_tdm,radar,ops,19,7,17.588828290303574,21.013999999999996,52.21418544976619,50.25057192151659,-3.4251717096964214,-1.797931677095347,-1.64951786969321,0.14841380740213705,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3_path_tdm_neg,radar,ops,19,7,17.693506683001893,21.013999999999996,52.21418544976619,50.25057192151659,-3.3204933169981032,-1.7977671193043505,-1.6469489629523948,0.15081815635195572,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four4_path_tdm,radar,ops,19,7,17.88732182972515,21.013999999999996,52.21418544976619,50.25057192151659,-3.1266781702748467,-1.6772993506018306,-1.6082916935760532,0.06900765702577738,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four4_path_tdm_neg,radar,ops,19,7,17.887321829725355,21.013999999999996,52.21418544976619,50.25057192151659,-3.1266781702746407,-1.6772993506018328,-1.6082916935760543,0.06900765702577849,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,tx_later4,radar,ops,19,7,18.77146332199364,21.013999999999996,52.21418544976619,50.25057192151659,-2.2425366780063563,-1.7819991767821197,-1.7438320307038866,0.03816714607823313,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,tx_earlier4,radar,ops,19,7,20.408584134315646,21.013999999999996,52.21418544976619,50.25057192151659,-0.6054158656843498,-1.678813386046463,-1.6737610209794003,0.005052365067062636,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
70,9Iron,A,two8,radar,ops,22,7,19.282727417039176,22.12999999999998,48.727279229661946,46.809339155828525,-2.847272582960805,-1.4986838277207468,-1.3423213256455784,0.15636250207516844,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
