shot,club,block,model,window,center_source,tdm_residual,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
90,5Iron,A,direct1,hann,track,positive,17,5,5.141906308909656,12.959999999999992,-7.818093691090336,-0.7055942498346279,-0.5826196198710364,0.12297462996359154,nan,nan,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,two2,hann,track,positive,17,5,-1.5783262093610826,12.959999999999992,-14.538326209361074,-0.7716206523036279,-0.6736052189896082,0.09801543331401963,nan,0.8692498185126025,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,four3,hann,track,positive,17,5,-4.010570796617532,12.959999999999992,-16.970570796617523,-0.7970546412199969,-0.7414121483655192,0.055642492854477754,1.0572931436328055,1.2304004100384176,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,four4,hann,track,positive,17,5,-3.9718278402390306,12.959999999999992,-16.931827840239023,-0.9723538166982812,-0.8661799137567273,0.10617390294155393,1.0961806896445752,1.2463686274974644,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
91,5Iron,A,direct1,hann,track,positive,22,6,7.4402648212785065,9.892999999999994,-2.452735178721487,-0.714566134524555,-0.6957753482027101,0.018790786321844832,nan,nan,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,two2,hann,track,positive,22,6,8.55876926926517,9.892999999999994,-1.3342307307348236,-0.7895082191135824,-0.785585007392858,0.003923211720724407,nan,0.31347825109877625,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four3,hann,track,positive,22,6,9.773519243472151,9.892999999999994,-0.1194807565278424,-0.8208558561083582,-0.8208819515329734,-2.6095424615180107e-05,0.37479691160714523,0.357467054804051,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four4,hann,track,positive,22,6,9.337481985443839,9.892999999999994,-0.5555180145561547,-0.9940567543591583,-0.9938395487257643,0.000217205633394002,0.5167977493455846,0.36121417042877,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
92,5Iron,A,direct1,hann,track,positive,19,5,3.870734629372005,10.917999999999983,-7.047265370627978,-1.090729889626285,-0.9093855225216858,0.1813443671045991,nan,nan,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,two2,hann,track,positive,19,5,6.375017113018267,10.917999999999983,-4.542982886981716,-1.1704091666805228,-1.11885997025822,0.05154919642230271,nan,0.17045869987269638,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four3,hann,track,positive,19,5,-2.4760562640279327,10.917999999999983,-13.394056264027917,-1.207397733971649,-1.1788387353059986,0.02855899866565048,1.01584281352434,1.0596605651951556,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four4,hann,track,positive,19,5,6.674313540630858,10.917999999999983,-4.243686459369125,-1.348656633919012,-1.3322189881506348,0.01643764576837725,0.42677847576857597,0.4366173138757709,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
93,5Iron,A,direct1,hann,track,positive,20,5,-4.542620055718573,1.5239999999999743,-6.0666200557185475,-1.7670191754973197,-1.3539113051277791,0.41310787036954055,nan,nan,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,two2,hann,track,positive,20,5,-3.695161942920219,1.5239999999999743,-5.219161942920193,-1.9532061112592463,-1.8918477863553853,0.06135832490386095,nan,0.6845776970419108,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,four3,hann,track,positive,20,5,-3.9651556351597637,1.5239999999999743,-5.489155635159738,-1.9815394960521577,-1.9115318360987026,0.07000765995345515,0.8975086262884888,0.9020330985133287,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,four4,hann,track,positive,20,5,-2.6097777005045915,1.5239999999999743,-4.133777700504566,-2.039815285943682,-1.9657437947648773,0.07407149117880474,0.9946908816046919,0.9811438195733821,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
94,5Iron,A,direct1,hann,track,positive,20,5,9.365602179203435,13.115999999999982,-3.7503978207965467,-0.9683631500694331,-0.931089474359321,0.037273675710112086,nan,nan,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,two2,hann,track,positive,20,5,8.216800465653558,13.115999999999982,-4.899199534346424,-1.1458054940576732,-1.0735933242036153,0.07221216985405787,nan,0.3377778495521231,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,four3,hann,track,positive,20,5,13.747682131765478,13.115999999999982,0.6316821317654959,-1.258324985232743,-1.257775714294541,0.0005492709382020067,0.3472669479749064,0.2584099561513554,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,four4,hann,track,positive,20,5,9.23515685675943,13.115999999999982,-3.8808431432405524,-1.4717483106731037,-1.4542713819996234,0.017476928673480385,0.5262858649369562,0.2857236453204437,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
95,5Iron,A,direct1,hann,track,positive,24,6,14.186132337798208,14.271999999999982,-0.08586766220177466,-0.9315014829606437,-0.9316369714831532,-0.00013548852250944154,nan,nan,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,two2,hann,track,positive,24,6,13.651819593430666,14.271999999999982,-0.6201804065693164,-0.9910566533543225,-0.9896472717074823,0.0014093816468401243,nan,0.18115178030929707,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,four3,hann,track,positive,24,6,13.20581020403366,14.271999999999982,-1.0661897959663218,-1.089262646219319,-1.0879030132116563,0.0013596330076626195,0.261977779405894,0.16565924931837406,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,four4,hann,track,positive,24,6,10.381668596742825,14.271999999999982,-3.890331403257157,-1.3004507209218958,-1.285916171357378,0.01453454956451794,0.41257554428756893,0.2235574514313068,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
96,5Iron,A,direct1,hann,track,positive,16,4,11.456407901985425,14.196999999999997,-2.740592098014572,-0.9412995660817035,-0.8944790168591469,0.04682054922255663,nan,nan,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,two2,hann,track,positive,16,4,-2.5189285248643403,14.196999999999997,-16.71592852486434,-1.0708760713868233,-0.9813317978034759,0.08954427358334738,nan,1.1053051924680464,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,four3,hann,track,positive,16,4,13.498923194330974,14.196999999999997,-0.6980768056690234,-1.1573770745314775,-1.1541794651108006,0.003197609420676928,0.23107836901708037,0.2510244029667088,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,four4,hann,track,positive,16,4,9.938438337861069,14.196999999999997,-4.258561662138929,-1.4096711480243465,-1.3724795267576848,0.037191621266661645,0.45570054503326635,0.2084893740509186,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
97,5Iron,A,direct1,hann,track,positive,16,4,10.027494202346558,14.368000000000002,-4.340505797653444,-1.0530653147863893,-0.9490683939805498,0.10399692080583955,nan,nan,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,two2,hann,track,positive,16,4,9.17050016074527,14.368000000000002,-5.197499839254732,-1.2496692584591163,-1.1037949456771838,0.1458743127819324,nan,0.29543072560319605,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,four3,hann,track,positive,16,4,13.72947438917981,14.368000000000002,-0.6385256108201922,-1.3680689381858517,-1.3669451682731792,0.0011237699126724898,0.3397335560181499,0.1244852301249721,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,four4,hann,track,positive,16,4,11.087530602677157,14.368000000000002,-3.280469397322845,-1.5038460191721814,-1.481576897712624,0.022269121459557395,0.3968592359072576,0.10650018143007638,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
98,5Iron,A,direct1,hann,track,positive,17,5,12.212202281184656,14.74200000000001,-2.529797718815354,-1.0745500471466332,-1.0434010408620007,0.031149006284632463,nan,nan,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,two2,hann,track,positive,17,5,11.815601438596484,14.74200000000001,-2.9263985614035253,-1.1405263532064467,-1.0951354038071832,0.04539094939926347,nan,0.15211395891962598,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,four3,hann,track,positive,17,5,12.464826840656247,14.74200000000001,-2.2771731593437625,-1.2424903335793718,-1.2306754515938034,0.011814881985568348,0.25747830157461854,0.2019970262144583,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,four4,hann,track,positive,17,5,11.71986955446066,14.74200000000001,-3.02213044553935,-1.3768309010819562,-1.3580567722624937,0.0187741288194625,0.31775781192293273,0.15566190181057799,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
99,5Iron,A,direct1,hann,track,positive,19,5,10.244755606083139,14.71499999999999,-4.47024439391685,-1.0344046704845111,-0.9058072889361375,0.12859738154837363,nan,nan,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,two2,hann,track,positive,19,5,10.420181698918748,14.71499999999999,-4.294818301081241,-1.1524615321826355,-1.0282392228194104,0.12422230936322509,nan,0.28518140151293636,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,four3,hann,track,positive,19,5,13.166472277501628,14.71499999999999,-1.5485277224983616,-1.2279641610196674,-1.2213757729629815,0.006588388056685934,0.2043370553235816,0.1774351329619911,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,four4,hann,track,positive,19,5,12.25237939432013,14.71499999999999,-2.4626206056798594,-1.4140670125380734,-1.3993602525110997,0.014706760026973686,0.3592559382943308,0.1277659919132021,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
101,5Iron,A,direct1,hann,track,positive,16,4,12.85681214490306,14.392000000000003,-1.535187855096943,-0.9853300041772941,-0.9741788926719166,0.011151111505377509,nan,nan,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,two2,hann,track,positive,16,4,11.652811810158909,14.392000000000003,-2.7391881898410944,-1.0644589550717949,-1.0397510343759013,0.02470792069589356,nan,0.19388296918733647,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,four3,hann,track,positive,16,4,13.147353203217675,14.392000000000003,-1.2446467967823285,-1.2343009965262155,-1.230089873277175,0.004211123249040494,0.23838521627650672,0.2423597402294952,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,four4,hann,track,positive,16,4,12.880050729750259,14.392000000000003,-1.511949270249744,-1.5084187622263974,-1.503994752255828,0.004424009970569465,0.3887917779411051,0.1517101701039657,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
103,Driver,A,direct1,hann,track,positive,12,3,6.4084228355050294,10.004000000000007,-3.595577164494977,-1.3290116866953332,-1.2342428463000665,0.09476884039526667,nan,nan,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
103,Driver,A,two2,hann,track,positive,12,3,7.5207269074497525,10.004000000000007,-2.483273092550254,-1.4627681051323271,-1.42510651027339,0.037661594858937164,nan,0.2163990846730819,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
103,Driver,A,four3,hann,track,positive,12,3,8.780051795184646,10.004000000000007,-1.2239482048153612,-1.4786445286408914,-1.4761529505075437,0.0024915781333476605,0.1577338857845446,0.207357437831599,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
103,Driver,A,four4,hann,track,positive,12,3,9.694429251806156,10.004000000000007,-0.3095707481938508,-1.5632726412265479,-1.5631730452046027,9.9596021945203e-05,0.28037380700133296,0.14283722506606866,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
104,Driver,A,direct1,hann,track,positive,23,6,14.646789082023952,17.990000000000002,-3.34321091797605,-0.9041228064250798,-0.8437318954343009,0.06039091099077887,nan,nan,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,two2,hann,track,positive,23,6,14.442462993140348,17.990000000000002,-3.5475370068596543,-0.9529501438554994,-0.9022374068897192,0.05071273696578016,nan,0.17240612555193713,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,four3,hann,track,positive,23,6,14.710852374442158,17.990000000000002,-3.279147625557844,-1.0443642885126978,-1.0192675782180347,0.025096710294663094,0.21466798651884206,0.19567002796727267,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,four4,hann,track,positive,23,6,15.411006558581693,17.990000000000002,-2.5789934414183087,-1.1544127439728964,-1.1403470590187192,0.014065684954177149,0.25724653921351115,0.12608596165055067,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
105,Driver,A,direct1,hann,track,positive,20,5,1.6936670558128482,5.857999999999973,-4.164332944187125,-1.1053091440178968,-1.0202855079573077,0.08502363606058916,nan,nan,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,two2,hann,track,positive,20,5,-4.0925850930162,5.857999999999973,-9.950585093016173,-1.2622524501406496,-1.2294332514392974,0.03281919870135219,nan,1.5949036114133073,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,four3,hann,track,positive,20,5,-4.078961633260962,5.857999999999973,-9.936961633260935,-1.2905512972161521,-1.2560110198652823,0.03454027735086984,1.0171531313776687,1.123089993231312,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,four4,hann,track,positive,20,5,-4.22077359762902,5.857999999999973,-10.078773597628993,-1.4611691789216061,-1.434496943137448,0.026672235784158227,1.1223381519213784,1.25052159968685,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
112,Driver,A,direct1,hann,track,positive,12,3,9.503691963346185,10.008999999999974,-0.5053080366537888,-1.04878631725989,-1.0478241601905796,0.0009621570693103543,nan,nan,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,two2,hann,track,positive,12,3,7.970424151715274,10.008999999999974,-2.0385758482847,-1.1156959825080366,-1.1096620192857276,0.00603396322230898,nan,0.2494252095783835,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,four3,hann,track,positive,12,3,9.34628125638763,10.008999999999974,-0.6627187436123432,-1.1726135416294918,-1.1724744481504528,0.00013909347903906522,0.25809294900887125,0.23025764507265714,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,four4,hann,track,positive,12,3,0.1407607113832914,10.008999999999974,-9.868239288616682,-1.2636421983160504,-1.2411829050085172,0.022459293307533157,0.6945394951813053,0.5489980277143619,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
113,Driver,A,direct1,hann,track,positive,16,5,9.914743047473955,13.960999999999997,-4.046256952526042,-1.3834697808537377,-1.2480713379213753,0.13539844293236247,nan,nan,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,two2,hann,track,positive,16,5,10.725318490397687,13.960999999999997,-3.23568150960231,-1.4942969472313972,-1.3872137925531312,0.10708315467826601,nan,0.18090044095215954,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,four3,hann,track,positive,16,5,11.336340320975538,13.960999999999997,-2.624659679024459,-1.5897201382780133,-1.5645999838047393,0.02512015447327398,0.1788644889619498,0.17235119374877042,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,four4,hann,track,positive,16,5,10.473782636380504,13.960999999999997,-3.487217363619493,-1.7493805216948828,-1.7136100113562598,0.035770510338622996,0.19549175566840638,0.11050326997597065,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
114,Driver,A,direct1,hann,track,positive,18,5,13.190171225721583,14.620999999999993,-1.4308287742784103,-1.0815699032212467,-1.0690640845685828,0.01250581865266387,nan,nan,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,two2,hann,track,positive,18,5,12.881778271620043,14.620999999999993,-1.7392217283799507,-1.1208779900426564,-1.1034201310288723,0.01745785901378416,nan,0.14014912814704697,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,four3,hann,track,positive,18,5,12.942689226605294,14.620999999999993,-1.6783107733946991,-1.2340080955036055,-1.2318949444715444,0.0021131510320611113,0.17786851480489468,0.13273553209025085,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,four4,hann,track,positive,18,5,11.650404094120857,14.620999999999993,-2.9705959058791365,-1.3904020749908912,-1.3766741641793743,0.013727910811516919,0.29401312767726734,0.11794088545742828,68.754638032312,66.41769366658134,0.1524,10.404948650719305
115,SandWedge,A,direct1,hann,track,positive,28,7,28.559507132049298,31.661999999999985,-3.102492867950687,-1.0216946712238848,-0.9681093279464499,0.053585343277434916,nan,nan,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,two2,hann,track,positive,28,7,28.257179495870258,31.661999999999985,-3.4048205041297273,-1.0754924397098946,-1.001753448680269,0.07373899102962556,nan,0.15872501568974842,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,four3,hann,track,positive,28,7,27.80553308976928,31.661999999999985,-3.8564669102307043,-1.2506282281853716,-1.1534229828502378,0.09720524533513375,0.27174215923414136,0.14611744954732012,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,four4,hann,track,positive,28,7,28.397674293450887,31.661999999999985,-3.264325706549098,-1.3090408520153507,-1.2296884839080116,0.07935236810733914,0.31126444684301746,0.14562796646269927,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
116,SandWedge,A,direct1,hann,track,positive,21,6,27.121201909892186,29.217000000000002,-2.0957980901078166,-0.6170606150228592,-0.6039620546023112,0.013098560420548022,nan,nan,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,two2,hann,track,positive,21,6,26.562159923461056,29.217000000000002,-2.654840076538946,-0.6848984322241275,-0.6628496865781418,0.02204874564598569,nan,0.24625164562952453,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,four3,hann,track,positive,21,6,27.388313169496655,29.217000000000002,-1.8286868305033472,-0.8771087279397854,-0.8691937572112529,0.007914970728532533,0.4685917474751773,0.25418399149864906,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,four4,hann,track,positive,21,6,27.750765237339753,29.217000000000002,-1.4662347626602497,-1.0217610357804654,-1.0170098387319428,0.00475119704852256,0.5554962277715497,0.250266423965697,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
117,SandWedge,A,direct1,hann,track,positive,20,5,24.721546889949764,30.729999999999986,-6.0084531100502225,-1.2940821942374607,-1.0600631596033572,0.23401903463410356,nan,nan,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,two2,hann,track,positive,20,5,25.08055018730894,30.729999999999986,-5.649449812691046,-1.3550914502395421,-1.1048985280295986,0.2501929222099435,nan,0.12170787483741463,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,four3,hann,track,positive,20,5,25.962636025780494,30.729999999999986,-4.767363974219492,-1.4833809031447707,-1.2760601111195196,0.2073207920252511,0.1483556487943638,0.11428870854961294,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,four4,hann,track,positive,20,5,26.10860377143861,30.729999999999986,-4.621396228561377,-1.571800641672955,-1.3841118475538752,0.1876887941190799,0.18954964749363046,0.10124370639971585,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
118,SandWedge,A,direct1,hann,track,positive,28,7,28.439668388561152,33.168000000000006,-4.728331611438854,-0.6729880889748024,-0.5900364245283166,0.08295166444648583,nan,nan,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,two2,hann,track,positive,28,7,28.137885098336277,33.168000000000006,-5.03011490166373,-0.7314751084352782,-0.6174671076875161,0.11400800074776207,nan,0.16405488933225768,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,four3,hann,track,positive,28,7,28.358648925159947,33.168000000000006,-4.809351074840059,-0.7868912130925428,-0.6930859397874558,0.09380527330508703,0.23484412485853218,0.16975561079745638,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,four4,hann,track,positive,28,7,29.01397753473152,33.168000000000006,-4.154022465268486,-0.9381200180419543,-0.8342829856744777,0.10383703236747666,0.3783999855730814,0.15705489394666983,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
119,SandWedge,A,direct1,hann,track,positive,24,6,23.214868431221223,26.353999999999992,-3.139131568778769,-0.8995921281259623,-0.8622430556746111,0.03734907245135122,nan,nan,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,two2,hann,track,positive,24,6,23.462034910180307,26.353999999999992,-2.891965089819685,-0.9504420150070797,-0.9058550766499555,0.04458693835712424,nan,0.13181865915235702,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,four3,hann,track,positive,24,6,22.615645471661498,26.353999999999992,-3.738354528338494,-1.2542307159925252,-1.187345039145575,0.06688567684695013,0.2535597520758076,0.15434145160457385,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,four4,hann,track,positive,24,6,22.51917915808254,26.353999999999992,-3.834820841917452,-1.325491864556949,-1.2557838705302136,0.06970799402673533,0.3148529086368401,0.126480038307237,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
120,SandWedge,A,direct1,hann,track,positive,28,7,24.216899775493914,27.744999999999997,-3.5281002245060833,-1.1321520244394847,-1.0367822093613794,0.09536981507810527,nan,nan,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,two2,hann,track,positive,28,7,24.167009307356107,27.744999999999997,-3.5779906926438905,-1.1862433571718924,-1.0802450869574336,0.10599827021445885,nan,0.14806306909948208,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,four3,hann,track,positive,28,7,23.030341003980435,27.744999999999997,-4.714658996019562,-1.3491348721122152,-1.212851933415532,0.13628293869668306,0.2038132528016746,0.1350583021371632,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,four4,hann,track,positive,28,7,23.633475288231708,27.744999999999997,-4.11152471176829,-1.4645477489853074,-1.3276596585114186,0.13688809047388872,0.2788769666353453,0.11882336421629705,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
121,SandWedge,A,direct1,hann,track,positive,24,6,20.333846109003872,24.805000000000007,-4.471153890996135,-1.1555620774989281,-1.0359445468985113,0.1196175306004168,nan,nan,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,two2,hann,track,positive,24,6,20.050277184983077,24.805000000000007,-4.75472281501693,-1.2144915301941726,-1.0775565517925054,0.13693497840166713,nan,0.1449390480823514,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,four3,hann,track,positive,24,6,21.829709340038953,24.805000000000007,-2.975290659961054,-1.4179380379302413,-1.3535562772824414,0.06438176064779988,0.20768215759676628,0.12024792912734536,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,four4,hann,track,positive,24,6,21.54451585282998,24.805000000000007,-3.2604841471700254,-1.4916305908541732,-1.4239887750820055,0.06764181577216766,0.26508897445669505,0.09945400958845366,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
122,SandWedge,A,direct1,hann,track,positive,24,6,26.042257927614614,31.036999999999985,-4.994742072385371,-1.0455607956558317,-0.9259914115760338,0.11956938407979789,nan,nan,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,two2,hann,track,positive,24,6,25.91638706044306,31.036999999999985,-5.120612939556924,-1.1330321461023187,-0.9946395083486871,0.13839263775363164,nan,0.20364450060354677,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,four3,hann,track,positive,24,6,25.834002787687762,31.036999999999985,-5.202997212312223,-1.450207272299634,-1.2856720851375643,0.16453518716206972,0.3359884276425499,0.1592922326246251,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,four4,hann,track,positive,24,6,26.355568970192575,31.036999999999985,-4.68143102980741,-1.5523078421255938,-1.4203424289864748,0.13196541313911903,0.3626574004321871,0.1274049958297041,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
123,SandWedge,A,direct1,hann,track,positive,29,8,26.19912077433029,29.30099999999999,-3.101879225669702,-1.0454426352720332,-0.9680941452366245,0.07734849003540867,nan,nan,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,two2,hann,track,positive,29,8,25.935736763764734,29.30099999999999,-3.3652632362352577,-1.1281818096556337,-1.0114274694163012,0.11675434023933251,nan,0.16309472785155574,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,four3,hann,track,positive,29,8,25.081845723163493,29.30099999999999,-4.219154276836498,-1.3013180763992498,-1.174057823828243,0.1272602525710067,0.23971695875161647,0.16612671658020897,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,four4,hann,track,positive,29,8,25.452427582642006,29.30099999999999,-3.8485724173579854,-1.4046816279125311,-1.3058485395912993,0.09883308832123183,0.2626263069939116,0.12221243632540979,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
124,SandWedge,A,direct1,hann,track,positive,24,6,23.23919034081039,28.975,-5.735809659189613,-0.953041158248027,-0.8400087639226976,0.11303239432532941,nan,nan,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,two2,hann,track,positive,24,6,23.25139098802387,28.975,-5.72360901197613,-1.0250967010788015,-0.902556888890417,0.1225398121883845,nan,0.18278446540226367,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,four3,hann,track,positive,24,6,23.46957492214025,28.975,-5.505425077859751,-1.2634225913004478,-1.1306823882898924,0.13274020301055534,0.2745051079040912,0.14725410190989288,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,four4,hann,track,positive,24,6,24.899955814979712,28.975,-4.075044185020289,-1.3491540791401102,-1.2603459317498371,0.0888081473902731,0.3426644975742715,0.12726164578261404,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
130,9Iron (relabeled),B,direct1,hann,track,positive,13,4,20.88119026039796,22.888999999999974,-2.0078097396020134,-0.4721024478481995,-0.46407746269343664,0.008024985154762854,nan,nan,45.73211619444419,46.20615528850821,0.5715,6.6
130,9Iron (relabeled),B,two2,hann,track,positive,13,4,21.26229896463499,22.888999999999974,-1.6267010353649844,-0.5034149746238457,-0.49758577770445744,0.005829196919388213,nan,0.22947448418368346,45.73211619444419,46.20615528850821,0.5715,6.6
130,9Iron (relabeled),B,four3,hann,track,positive,13,4,20.75057726279999,22.888999999999974,-2.138422737199985,-0.5599204757084297,-0.5485671988244918,0.011353276883937946,0.20346732856767102,0.289058196311395,45.73211619444419,46.20615528850821,0.5715,6.6
130,9Iron (relabeled),B,four4,hann,track,positive,13,4,19.745453099641495,22.888999999999974,-3.14354690035848,-0.6797332273026724,-0.6558893359101554,0.02384389139251697,0.3470284137368495,0.24879236528806017,45.73211619444419,46.20615528850821,0.5715,6.6
131,9Iron (relabeled),B,direct1,hann,track,positive,19,6,19.578096999176374,20.895000000000007,-1.3169030008236327,-0.48157637831995515,-0.47641632226710356,0.00516005605285158,nan,nan,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,two2,hann,track,positive,19,6,19.599284788855204,20.895000000000007,-1.2957152111448025,-0.5323562690242002,-0.5248499146758306,0.007506354348369548,nan,0.22274193371841822,49.263726340447214,47.40927947969549,0.5715,6.6
